SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,6616 N Minnehaha Ave,LINCOLNWOOD,IL,60712,629500,4,3.0,Lincolnwood,3600,9374,1963,46,175,,Active,,,http://www.redfin.com/IL/Lincolnwood/6616-N-Minnehaha-Ave-60712/home/13590520,MRED,10089649,N,Y,42.0009807,-87.7595349
MLS Listing,,Condo/Co-op,1409 N Ashland Ave Unit 2N,CHICAGO,IL,60622,615000,2,2.5,West Town,1650,,2009,46,373,293,Active,,,http://www.redfin.com/IL/Chicago/1409-N-Ashland-Ave-60622/unit-2N/home/144935779,MRED,10089566,N,Y,41.9073697,-87.6672252
MLS Listing,,Single Family Residential,7463 N Sheridan Rd,CHICAGO,IL,60626,639000,5,5.5,Rogers Park,6768,8664,1917,46,94,,Active,,,http://www.redfin.com/IL/Chicago/7463-N-Sheridan-Rd-60626/home/13576179,MRED,10089029,N,Y,42.0179046,-87.6652411
MLS Listing,,Condo/Co-op,3537 N Wilton Ave #1,CHICAGO,IL,60657,600000,3,3.0,Lake View,,,2004,46,,210,Active,November-10-2018 01:00 PM,November-10-2018 03:00 PM,http://www.redfin.com/IL/Chicago/3537-N-Wilton-Ave-60657/unit-1/home/12604391,MRED,10089018,N,Y,41.9465701,-87.6527495
MLS Listing,,Single Family Residential,3659 S CANAL St,CHICAGO,IL,60609,629000,4,3.5,Bridgeport,,2086,2009,46,,,Active,,,http://www.redfin.com/IL/Chicago/3659-S-Canal-St-60609/home/17371183,MRED,10088589,N,Y,41.827349,-87.637628
MLS Listing,,Multi-Family (2-4 Unit),5711 N Spaulding Ave,CHICAGO,IL,60659,649000,6,3.0,North Park,,3750,,47,,,Active,,,http://www.redfin.com/IL/Chicago/5711-N-Spaulding-Ave-60659/home/13515857,MRED,10088298,N,Y,41.9852308,-87.7111616
MLS Listing,,Multi-Family (2-4 Unit),4609 N Monticello Ave,CHICAGO,IL,60625,629900,9,6.0,Albany Park,,4125,1921,47,,,Active,,,http://www.redfin.com/IL/Chicago/4609-N-Monticello-Ave-60625/home/13485978,MRED,10087733,N,Y,41.9651068,-87.7190126
MLS Listing,,Condo/Co-op,1249 W MELROSE St Unit 3E,CHICAGO,IL,60657,649000,3,2.0,Lake View,1600,,2004,47,406,348,Active,,,http://www.redfin.com/IL/Chicago/1249-W-Melrose-St-60657/unit-3E/home/12651936,MRED,10087577,N,Y,41.940428,-87.661027
MLS Listing,,Condo/Co-op,3032 W Lyndale St Unit 3W,CHICAGO,IL,60647,649000,3,2.0,Logan Square,,8250,2018,47,,165,Active,,,http://www.redfin.com/IL/Chicago/3032-W-Lyndale-St-60647/unit-3W/home/147123011,MRED,10087543,N,Y,41.9225526,-87.7036173
MLS Listing,,Single Family Residential,6 Le Moyne Pkwy,OAK PARK,IL,60302,630000,4,3.0,Oak Park,3750,4373,,47,168,,Active,,,http://www.redfin.com/IL/Oak-Park/6-Le-Moyne-Pkwy-60302/home/13277584,MRED,10087392,N,Y,41.9077561,-87.7759105
