SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Vacant Land,4532 S Vincennes Ave,CHICAGO,IL,60653,55000,,,Grand Boulevard,,2613,,55,,,Active,,,http://www.redfin.com/IL/Chicago/4532-S-Vincennes-Ave-60653/home/13960160,MRED,10079345,N,Y,41.8120105,-87.6141736
MLS Listing,,Single Family Residential,7043 S Morgan St,CHICAGO,IL,60621,75000,4,2.5,Englewood,960,4125,,55,78,,Active,,,http://www.redfin.com/IL/Chicago/7043-S-Morgan-St-60621/home/13931227,MRED,10079252,N,Y,41.7656489,-87.6489605
MLS Listing,,Single Family Residential,13901 Kanawha Ave,DOLTON,IL,60419,74500,3,1.0,Dolton,1223,6250,1927,56,61,,Active,,,http://www.redfin.com/IL/Dolton/13901-Kanawha-Ave-60419/home/12948501,MRED,10078271,N,Y,41.6426609,-87.608323
MLS Listing,,Single Family Residential,9955 S WINSTON Ave,CHICAGO,IL,60643,75000,3,2.0,Washington Heights,1617,4866,1912,59,46,,Active,,,http://www.redfin.com/IL/Chicago/9955-S-Winston-Ave-60643/home/13093956,MRED,10075962,N,Y,41.7125961,-87.6568221
MLS Listing,,Single Family Residential,518 W 116th St,CHICAGO,IL,60628,51400,3,1.5,West Pullman,720,6899,1885,60,71,,Active,,,http://www.redfin.com/IL/Chicago/518-W-116th-St-60628/home/13062909,MRED,10074895,N,Y,41.6835717,-87.6355848
MLS Listing,,Multi-Family (2-4 Unit),8945 S Exchange Ave,CHICAGO,IL,60617,69900,8,2.0,South Chicago,,3049,1895,60,,,Active,,,http://www.redfin.com/IL/Chicago/8945-S-Exchange-Ave-60617/home/13043491,MRED,10074680,N,Y,41.732316,-87.5523905
MLS Listing,,Single Family Residential,7715 S May St,CHICAGO,IL,60620,69500,3,2.0,Auburn Gresham,1320,3720,1919,60,53,,Active,,,http://www.redfin.com/IL/Chicago/7715-S-May-St-60620/home/13913358,MRED,10074266,N,Y,41.7537117,-87.6523519
MLS Listing,,Single Family Residential,6838 S Aberdeen St,CHICAGO,IL,60621,64900,4,2.0,Englewood,777,3123,1893,61,84,,Active,,,http://www.redfin.com/IL/Chicago/6838-S-Aberdeen-St-60621/home/13931778,MRED,10073547,N,Y,41.7693937,-87.6520918
MLS Listing,,Multi-Family (2-4 Unit),5941 S Sangamon St,CHICAGO,IL,60621,59000,6,2.0,Englewood,,4356,,61,,,Active,,,http://www.redfin.com/IL/Chicago/5941-S-Sangamon-St-60621/unit-1/home/13938731,MRED,10072844,N,Y,41.7857962,-87.6483438
MLS Listing,,Condo/Co-op,851 E 63RD Pl Unit G,CHICAGO,IL,60637,65000,3,2.0,Woodlawn,1094,,,61,59,,Active,,,http://www.redfin.com/IL/Chicago/851-E-63rd-Pl-60637/unit-G/home/26796224,MRED,10072334,N,Y,41.7792877,-87.6038838
MLS Listing,,Condo/Co-op,7337 S South Shore Dr #227,CHICAGO,IL,60649,52900,2,1.0,South Shore,800,,,63,66,705,Active,,,http://www.redfin.com/IL/Chicago/7337-S-South-Shore-Dr-60649/unit-227/home/13216164,MRED,10070308,N,Y,41.7633933,-87.5585256
MLS Listing,,Vacant Land,4211 S State St,CHICAGO,IL,60609,65000,,,Grand Boulevard,,6098,,63,,,Active,,,http://www.redfin.com/IL/Chicago/4211-S-State-St-60609/home/146479948,MRED,10070240,N,Y,41.817881,-87.6257959
MLS Listing,,Vacant Land,5542 S Ashland Ave,CHICAGO,IL,60636,60000,,,West Englewood,,5662,,63,,,Active,,,http://www.redfin.com/IL/Chicago/5542-S-Ashland-Ave-60636/home/104378462,MRED,10070238,N,Y,41.792362,-87.664924
MLS Listing,,Vacant Land,1132 S Whipple St,CHICAGO,IL,60612,55000,,,North Lawndale,,3049,,63,,,Active,,,http://www.redfin.com/IL/Chicago/1132-S-Whipple-St-60612/home/101108043,MRED,10070235,N,Y,41.867281,-87.7024
MLS Listing,,Vacant Land,5601 S Ashland Ave,CHICAGO,IL,60636,53000,,,West Englewood,,5662,,63,,,Active,,,http://www.redfin.com/IL/Chicago/5601-S-Ashland-Ave-60636/home/105682134,MRED,10070231,N,Y,41.792055,-87.66414
