SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Condo/Co-op,55 W Erie St Unit GE,CHICAGO,IL,60654,375000,2,1.5,Near North Side,1200,,1884,28,313,330,Active,,,http://www.redfin.com/IL/Chicago/55-W-Erie-St-60654/unit-GE/home/14101707,MRED,10105738,N,Y,41.893871,-87.6302468
MLS Listing,,Single Family Residential,5138 N Mobile Ave,CHICAGO,IL,60630,370000,4,3.0,Jefferson Park,1473,4961,1945,29,251,,Active,,,http://www.redfin.com/IL/Chicago/5138-N-Mobile-Ave-60630/home/13502608,MRED,10105475,N,Y,41.9750022,-87.7857676
MLS Listing,,Single Family Residential,5419 N Lovejoy Ave,CHICAGO,IL,60630,369000,3,2.5,Jefferson Park,2000,2252,1968,31,185,,Active,,,http://www.redfin.com/IL/Chicago/5419-N-Lovejoy-Ave-60630/home/13501682,MRED,10104691,N,Y,41.9799893,-87.7699433
MLS Listing,,Single Family Residential,2355 N Nordica Ave,CHICAGO,IL,60707,359900,4,1.5,Montclare,1350,10000,,31,267,,Active,,,http://www.redfin.com/IL/Chicago/2355-N-Nordica-Ave-60707/home/13432378,MRED,10104325,N,Y,41.922723,-87.8017111
MLS Listing,,Single Family Residential,2126 Dobson St,EVANSTON,IL,60202,350000,3,2.0,Evanston,1500,4373,1952,31,233,,Active,,,http://www.redfin.com/IL/Evanston/2126-Dobson-St-60202/home/13604611,MRED,10103779,N,Y,42.0199277,-87.7033478
MLS Listing,,Single Family Residential,5474 N NEWLAND Ave,CHICAGO,IL,60656,375000,3,2.5,Norwood Park,2446,3598,1949,31,153,,Active,,,http://www.redfin.com/IL/Chicago/5474-N-Newland-Ave-60656/home/13507121,MRED,10103759,N,Y,41.980852,-87.8002131
MLS Listing,,Single Family Residential,5415 W Eddy St,CHICAGO,IL,60641,369000,4,2.0,Portage Park,,4125,1923,32,,,Active,,,http://www.redfin.com/IL/Chicago/5415-W-Eddy-St-60641/home/13461288,MRED,10103263,N,Y,41.9447819,-87.7625145
MLS Listing,,Single Family Residential,6236 W CUYLER Ave,CHICAGO,IL,60634,369900,3,3.5,Portage Park,1188,3541,1911,32,311,,Active,,,http://www.redfin.com/IL/Chicago/6236-W-Cuyler-Ave-60634/home/13473657,MRED,10103014,N,Y,41.9540489,-87.783193
MLS Listing,,Townhouse,4712 N Lamon Ave Unit H,CHICAGO,IL,60630,375000,3,3.5,Portage Park,,,2005,32,,382,Active,,,http://www.redfin.com/IL/Chicago/4712-N-Lamon-Ave-60630/unit-H/home/147403848,MRED,10102973,N,Y,41.9678486,-87.7509846
MLS Listing,,Single Family Residential,2856 N Nordica Ave,CHICAGO,IL,60634,350000,5,3.0,Montclare,2400,4295,1949,32,146,,Active,,,http://www.redfin.com/IL/Chicago/2856-N-Nordica-Ave-60634/home/13435697,MRED,10102864,N,Y,41.932474,-87.8031708
MLS Listing,,Townhouse,858 W LAKESIDE Pl Unit A,CHICAGO,IL,60640,364900,3,2.5,Uptown,1800,,1988,32,203,296,Active,,,http://www.redfin.com/IL/Chicago/858-W-Lakeside-Pl-60640/unit-A/home/13395774,MRED,10102727,N,Y,41.9685149,-87.652473
MLS Listing,,Condo/Co-op,3200 N Lake Shore Dr #2501,CHICAGO,IL,60657,374500,2,2.0,Lake View,1250,,1962,32,300,1165,Active,,,http://www.redfin.com/IL/Chicago/3200-N-Lake-Shore-Dr-60657/unit-2501/home/13374613,MRED,10100553,N,Y,41.9406554,-87.6398821
