SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE,ZIP,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,10210 S Parnell Ave,CHICAGO,IL,60628,199900,4,2.0,Washington Heights,940,4687,1964,45,213,,Active,,,http://www.redfin.com/IL/Chicago/10210-S-Parnell-Ave-60628/home/13089558,MRED,10090089,N,Y,41.7083725,-87.6370979
MLS Listing,,Multi-Family (2-4 Unit),5427 S Aberdeen St,CHICAGO,IL,60609,179000,8,3.0,New City,,3125,1895,46,,,Active,,,http://www.redfin.com/IL/Chicago/5427-S-Aberdeen-St-60609/home/13952838,MRED,10089745,N,Y,41.7951955,-87.6522363
MLS Listing,,Vacant Land,2130 W 24th St,CHICAGO,IL,60608,180000,,,Lower West Side,,2613,,46,,,Active,,,http://www.redfin.com/IL/Chicago/2130-W-24th-St-60608/home/14078524,MRED,10089709,N,Y,41.848754,-87.679521
MLS Listing,,Condo/Co-op,4903 N Lawndale Ave #1,CHICAGO,IL,60625,179900,2,1.0,Albany Park,950,,1918,46,189,225,Active,,,http://www.redfin.com/IL/Chicago/4903-Lawndale-Ave-60625/unit-1/home/12684731,MRED,10089634,N,Y,41.9703675,-87.7203847
MLS Listing,,Single Family Residential,5228 S Carpenter St,CHICAGO,IL,60609,180000,6,2.0,New City,1295,64211,1921,46,139,,Active,,,http://www.redfin.com/IL/Chicago/5228-S-Carpenter-St-60609/home/13952804,MRED,10089094,N,Y,41.7985238,-87.6516968
MLS Listing,,Single Family Residential,5349 N New England Ave,CHICAGO,IL,60656,199900,3,1.0,Norwood Park,,4835,1928,46,,,Active,,,http://www.redfin.com/IL/Chicago/5349-N-New-England-Ave-60656/home/13506759,MRED,10088671,N,Y,41.9785555,-87.7982248
MLS Listing,,Single Family Residential,8115 S Scottsdale Ave,CHICAGO,IL,60652,195500,5,2.0,Ashburn,1996,4917,1949,47,98,,Active,,,http://www.redfin.com/IL/Chicago/8115-S-Scottsdale-Ave-60652/home/13971149,MRED,10088569,N,Y,41.7458851,-87.7370954
MLS Listing,,Single Family Residential,11417 S Aberdeen St,CHICAGO,IL,60643,179900,5,3.0,Morgan Park,2324,3123,,47,77,,Active,,,http://www.redfin.com/IL/Chicago/11417-S-Aberdeen-St-60643/home/22980575,MRED,10088514,N,Y,41.6862249,-87.6492688
MLS Listing,,Condo/Co-op,655 W IRVING PARK Rd #3915,CHICAGO,IL,60613,179000,1,1.0,Lake View,768,,1973,47,233,598,Active,,,http://www.redfin.com/IL/Chicago/655-W-Irving-Park-Rd-60613/unit-3915/home/12683124,MRED,10088190,N,Y,41.9542936,-87.6471664
MLS Listing,,Condo/Co-op,4102 N Hamlin Ave #1,CHICAGO,IL,60618,195000,2,1.0,Irving Park,950,,,47,205,226,Active,,,http://www.redfin.com/IL/Chicago/4102-N-Hamlin-Ave-60618/unit-1/home/147123047,MRED,10087566,N,Y,41.9557155,-87.7229325
MLS Listing,,Condo/Co-op,4131 W Belmont Ave #301,CHICAGO,IL,60641,189000,2,1.0,Avondale,1150,,,47,164,379,Active,,,http://www.redfin.com/IL/Chicago/4131-W-Belmont-Ave-60641/unit-301/home/18912612,MRED,10087535,N,Y,41.9387843,-87.73074
MLS Listing,,Single Family Residential,1026 W 104th St,Chicago,IL,60643,197500,4,2.0,Washington Heights,2200,4199,,48,90,,Active,,,http://www.redfin.com/IL/Chicago/1026-W-104th-St-60643/home/13074983,MRED,10087301,N,Y,41.7052372,-87.6487677
MLS Listing,,Condo/Co-op,300 N State St #3104,CHICAGO,IL,60654,178000,0,1.0,Near North Side,500,,1965,48,356,335,Active,,,http://www.redfin.com/IL/Chicago/300-N-State-St-60654/unit-3104/home/14100124,MRED,10087223,N,Y,41.8883466,-87.6288098
MLS Listing,,Single Family Residential,8440 S Keating Ave,CHICAGO,IL,60652,179900,3,1.0,Ashburn,998,5758,1950,48,180,,Active,,,http://www.redfin.com/IL/Chicago/8440-S-Keating-Ave-60652/home/13969989,MRED,10087158,N,Y,41.7389368,-87.740538
